Cancer,seekactual,EMC,CancerSEEK,A1DE,nb,svm,knn,j48,RF,dntb,Fuzzy,Adaboost,DEEPL,EMCfea,,,,EMCc,Seek,a1dec,nb,svm,knn,j48,RF,dntb,fuzzy,adaboost,DeepLearing,EMCpfea
0,1,0,0.176,0,0,0,0.5,0,0.01,0,0,0.329,0.169,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0.199,0.671,0.218,0,0,0.5,0.926,0.81,0.127,1,0.722,0.473,0,,,,0,1,0,0,0,1,1,1,0,1,1,0,0
0,1,0,0.114,0,0,0,0,0,0.02,0,0,0.088,0.157,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.179,0,0,0,0,0.111,0.03,0,1,0.195,0.239,0,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.258,0.005,0,0,0,0,0.12,0.065,0,0.329,0.218,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.163,0,0,0,0.5,0.063,0.04,0,0,0.024,0.246,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.132,0.003,0,0,0,0.008,0.16,0.016,0,0.329,0.176,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.651,0,0,0,0,0.989,0.7,0,0,0.315,0.219,0,,,,0,1,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0.161,0,0,0,0.5,0.008,0.03,0,1,0.068,0.257,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0.014,0.23,0.003,0,0,0.5,0,0.34,0.154,1,0.483,0.327,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.155,0,0,0,0.5,0,0.01,0,0,0.088,0.204,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.14,0,0,0,0,0,0.03,0,0,0.112,0.176,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.056,0,0,0,0,0,0.12,0,0,0.329,0.242,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.002,0.225,0.001,0,0,0,0.154,0.05,0.001,1,0.338,0.324,0.003,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.214,0,0,0,0,0,0.02,0,0,0.088,0.265,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.272,0,0,0,0,0,0.09,0,0,0.112,0.314,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.1,0,0,0,0.5,0,0.05,0,0,0.088,0.119,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0.431,0.451,0.135,0,0,0,0.143,0.31,0.306,0,0.329,0.48,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.183,0,0,0,0.5,0,0.05,0,0,0.278,0.245,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.185,0.005,0,0,0.5,0.154,0.18,0.002,1,0.338,0.23,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.181,0,0,0,0.5,0.008,0.01,0,0,0.068,0.22,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.104,0,0,0,0,0.008,0,0,0,0.024,0.149,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.452,0,0,0,0.5,0,0.43,0.004,1,0.483,0.296,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.12,0,0,0,0,0.008,0.01,0,0,0.068,0.172,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.303,0.006,0,0,0.5,0.889,0.64,0.01,1,0.722,0.392,0,,,,0,1,0,0,0,1,1,1,0,1,1,0,0
0,1,0,0.041,0,0,0,0,0,0,0,0,0.088,0.184,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.129,0.193,0.124,0,0,0,0.103,0.05,0.623,0,0.329,0.164,0.038,,,,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.006,0.081,0.064,0,0,0,0.103,0.13,0.048,0,0.329,0.298,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.236,0,0,0,0.5,0.063,0.09,0.001,0,0.024,0.228,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.191,0,0,0,0,0,0.29,0.004,1,0.483,0.27,0,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.31,0,0,0,1,0.926,0.34,0,1,0.116,0.374,0,,,,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1,0.495,0.627,0.426,1,0,0.5,0.103,0.25,0.232,0,0.329,0.462,0,,,,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0.29,0,0,0,0.5,0,0.32,0.001,1,0.483,0.353,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.082,0,0,0,0.5,0.008,0,0,0,0.068,0.155,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.067,0,0,0,0,0.008,0.17,0,0,0.22,0.094,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.054,0,0,0,0,0.008,0.01,0,0,0.024,0.146,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.001,0.347,0.001,0,0,1,0,0.29,0.001,0,0.551,0.392,0,,,,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0.059,0,0,0,0,0,0.01,0,0,0.088,0.186,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.051,0.97,0.029,1,1,1,0.154,0.73,0.003,1,0.722,0.93,0,,,,0,1,0,1,1,1,0,1,0,1,1,1,0
0,1,0.007,0.174,0.121,0,0,0,0.103,0.04,0.597,0,0.329,0.167,0.001,,,,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0.209,0,0,0,0,0,0.31,0,0,0.378,0.106,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.478,0,0,0,0.5,0,0.32,0,1,0.734,0.372,0,,,,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.234,0,0,0,0,0,0.05,0,0,0.088,0.253,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.361,0,0,0,0,0.855,0.32,0,0,0.826,0.326,0,,,,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0.523,0,0,0,1,0,0.35,0,1,0.278,0.443,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0.039,0.378,0.361,0,0,0.5,0.855,0.37,0.79,1,0.826,0.377,0,,,,0,1,0,0,0,1,1,0,1,1,1,0,0
0,1,0.004,0.57,0.001,0,1,0,0.855,0.4,0.007,1,0.826,0.577,0,,,,0,1,0,0,1,0,1,0,0,1,1,1,0
0,1,0,0.037,0,0,0,0,0.008,0.11,0,0,0.088,0.169,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.023,0,0,0,0,0.063,0.02,0,0,0.088,0.108,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.204,0.003,0,1,1,1,0.37,0.002,1,0.483,0.596,0,,,,0,1,0,0,1,1,1,0,0,1,0,1,0
0,1,0,0.477,0,0,0,0,0,0.24,0.009,0,0.378,0.169,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.323,0.229,0.27,0,0,0.5,0.103,0.21,0.412,0,0.329,0.289,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.408,0,0,0,0,1,0.58,0,0,0.59,0.244,0,,,,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,0,0.178,0,0,0,0,0.063,0.01,0,0,0.088,0.228,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.999,1,1,1,1,0.855,0.91,1,1,0.826,0.957,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,0.98,1,1,0.994,0.996,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0.98,0.994,0.877,1,1,0.855,0.99,0.978,1,0.962,0.958,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.996,1,1,1,0.974,0.98,0.998,1,0.867,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.235,1,0,0,0,1,0.77,0.994,0,0.068,0.311,1,,,,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,0.406,0.97,0,0,0,0,0.28,0.975,1,0.483,0.439,0.999,,,,1,1,1,0,0,0,0,0,1,1,0,0,1
1,1,1,0.999,0.999,1,1,1,0.855,0.93,0.999,1,0.962,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.943,1,0.062,1,0.5,0.974,0.78,0.999,1,0.551,0.954,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0.987,0.98,0.992,0.001,1,1,1,0.98,0.996,1,0.968,0.891,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0.999,1,0.999,1,1,0.5,0.926,0.86,0.988,1,0.722,0.964,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.992,1,1,1,1,0.855,1,1,1,0.826,0.983,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.663,1,0,0,0.5,1,0.81,1,0,0.315,0.272,1,,,,1,1,1,0,0,1,1,1,1,0,0,0,1
1,1,0.997,0.907,1,0.001,1,1,0.855,0.8,1,1,0.826,0.775,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0.997,1,1,1,1,1,1,0.91,1,1,0.755,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.5,0.855,0.97,1,1,0.962,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.431,0.998,0,0,0.5,0.855,0.74,0.999,1,0.826,0.471,1,,,,1,1,1,0,0,1,1,1,1,1,1,0,1
1,1,0.989,0.998,0.992,1,1,1,0.926,0.97,0.757,1,0.722,0.984,0.999,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.913,0.167,0.958,0,0,0,0,0.69,0.573,0,0.22,0.203,1,,,,1,1,1,0,0,0,0,1,1,0,0,0,1
1,1,0.999,0.909,0.995,0.012,1,0.5,0.855,0.95,0.968,1,0.962,0.868,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.855,0.9,1,1,0.826,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.94,1,1,0.886,0.942,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.855,1,1,0,0.962,0.999,1,,,,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0.973,1,1,1,1,0.855,0.97,1,1,0.826,0.851,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.998,1,1,1,1,1,0.87,0.957,1,0.722,0.988,0.997,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,1,1,1,0.942,0.806,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.988,1,0.972,1,1,1,0.855,0.93,0.992,1,0.962,0.999,0.996,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.616,1,0,1,1,0.855,0.91,0.999,1,0.962,0.667,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,0.95,1,1,0.994,0.95,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.131,1,0,0,0,0.893,0.36,0.846,0,0.329,0.176,1,,,,1,1,1,0,0,0,1,0,1,0,0,0,1
1,1,1,0.908,1,0,1,0.5,1,0.98,1,1,0.994,0.775,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.99,1,1,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,0.689,0.989,0,1,1,0.855,0.68,0.994,1,0.826,0.631,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.196,1,0,0,0.5,1,0.76,0.994,0,0.733,0.289,1,,,,1,1,1,0,0,1,1,1,1,0,1,0,1
1,1,0.995,0.996,0.996,1,0,0,0.989,0.83,1,0,0.64,0.134,0.835,,,,1,1,1,1,0,0,1,1,1,0,1,0,1
1,1,1,0.239,0.981,0,0,1,1,0.82,1,0,0.599,0.291,1,,,,1,1,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,0.999,1,1,1,1,0.99,0.999,1,0.968,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.996,1,1,1,1,0.855,0.99,1,1,0.962,0.963,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.585,0.995,0,1,1,0.855,0.79,0.987,1,0.826,0.632,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0.968,1,1,,,,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.981,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.997,1,1,1,1,1,0.98,1,1,0.968,0.985,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,0.99,1,1,0.968,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.981,1,1,1,1,1,1,0.99,1,1,0.994,0.927,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.939,1,0.523,0,0.5,1,0.94,1,0,0.755,0.501,1,,,,1,1,1,1,0,1,1,1,1,0,1,1,1
1,1,0.96,0.331,0.934,0,0,0,1,0.64,0.906,0,0.329,0.336,0.843,,,,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,0.215,1,0,0,0,0.893,0.64,0.99,0,0.329,0.251,1,,,,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0.855,0.99,1,1,0.826,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.968,0.99,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.999,1,1,1,0.855,0.89,0.999,1,0.962,0.764,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.594,0.724,0.879,0.001,1,0.5,0.855,0.86,0.989,1,0.826,0.705,0.998,,,,0,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.97,0.984,1,1,1,1,0.82,1,1,0.599,0.932,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,0.96,1,1,0.994,0.99,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.289,1,0,0,0.5,1,0.58,0.996,0,0.483,0.337,1,,,,1,1,1,0,0,1,1,1,1,0,0,0,1
1,1,0.998,0.866,0.986,1,0,0.5,1,0.74,0.971,0,0.329,0.578,1,,,,1,1,1,1,0,1,1,1,1,0,0,1,1
1,1,1,0.997,1,1,1,1,0.974,0.97,1,1,0.867,0.994,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,1,1,1,0.989,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.969,1,1,0,0.5,1,0.94,0.999,0,0.59,0.667,1,,,,1,1,1,1,0,1,1,1,1,0,1,1,1
1,1,1,1,1,1,0,1,0.989,0.92,1,1,0.942,0.659,1,,,,1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.855,0.86,1,1,0.826,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.999,1,1,1,1,1,1,1,1,0.968,0.931,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.989,0.94,1,1,0.755,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.977,0.94,1,1,1,1,0.91,1,1,0.599,0.932,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.995,1,0.997,1,0,1,0.989,0.95,0.997,1,0.942,0.678,1,,,,1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,0.999,0.961,0.999,0,1,1,0.855,0.97,1,1,0.962,0.936,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,0.996,1,1,0.5,1,0.95,0.999,1,0.599,0.984,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.968,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.283,0.773,0.372,0.001,1,1,0.974,0.83,0.143,1,0.867,0.788,1,,,,0,1,0,0,1,1,1,1,0,1,1,1,1
1,1,0.994,0.948,0.981,0.672,1,1,0.855,0.95,0.997,1,0.962,0.95,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.987,0.733,0.967,0,0,0.5,1,0.99,0.999,1,0.968,0.473,0.998,,,,1,1,1,0,0,1,1,1,1,1,1,0,1
1,1,1,0.999,1,1,1,1,1,1,1,1,0.968,0.987,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.984,0.897,0.839,1,1,0,0.855,0.92,0.92,1,0.826,0.66,0.99,,,,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,0.975,0.578,0.762,0,1,1,0.855,0.78,0.957,1,0.826,0.652,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0.982,0.334,0.744,0,0,0.5,0,0.32,0.915,0,0.112,0.277,1,,,,1,1,1,0,0,1,0,0,1,0,0,0,1
1,1,1,0.935,1,0.072,1,1,0.855,0.98,0.999,1,0.826,0.886,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0.992,0.239,1,0,0,0,0,0.6,0.999,0,0.59,0.143,1,,,,1,1,1,0,0,0,0,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0.976,0.999,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.5,1,1,1,1,0.968,0.972,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0.994,1,1,,,,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0.997,1,1,1,1,0.855,1,1,1,0.826,0.989,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.39,0.985,0,0,0,0.855,0.63,0.996,1,0.826,0.334,1,,,,1,1,1,0,0,0,1,1,1,1,1,0,1
1,1,0.982,0.4,0.967,0,0,0.5,1,0.87,1,1,0.599,0.498,1,,,,1,1,1,0,0,1,1,1,1,1,1,0,1
1,1,0.374,0.223,0.379,0,0,0.5,0.855,0.49,0.599,0,0.826,0.43,1,,,,1,1,0,0,0,1,1,0,1,0,1,0,1
1,1,0.965,0.622,0.957,0,1,0.5,0.974,0.67,0.979,0,0.551,0.54,1,,,,1,1,1,0,1,1,1,1,1,0,1,1,1
1,1,0.997,0.9,0.999,0.004,1,0,0.855,0.88,0.999,1,0.826,0.881,1,,,,1,1,1,0,1,0,1,1,1,1,1,1,1
1,1,0.973,0.99,0.99,1,1,1,0.855,0.8,0.99,1,0.826,0.942,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.996,1,1,0.5,1,1,1,1,0.968,0.989,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,0.994,0.982,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.354,0.311,0.163,0,0,0.5,0,0.47,0.089,1,0.483,0.33,0.97,,,,1,1,0,0,0,1,0,0,0,1,0,0,1
1,1,0.994,0.937,0.84,1,0,0.5,0.926,0.81,0.372,1,0.722,0.754,1,,,,1,1,1,1,0,1,1,1,0,1,1,1,1
1,1,0.989,0.932,1,1,1,0.5,0.855,0.85,1,1,0.826,0.708,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.992,1,1,1,0.5,0.855,0.88,0.999,1,0.826,0.985,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.87,0.999,0.016,1,0.5,0.855,0.83,0.991,1,0.826,0.887,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0.998,1,0.976,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.683,0.846,0,1,1,0.855,0.86,0.977,1,0.826,0.741,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,0,0.999,0.275,1,0,0,0.5,0.855,0.79,1,0,0.826,0.366,1,,,,1,1,1,0,0,1,1,1,1,0,1,0,1
0,1,0,0.055,0,0,0,0,0,0,0,0,0.099,0.161,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.125,0.017,0,0,0.5,0,0.34,0,1,0.099,0.239,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.111,0,0,0,0,0,0.03,0,0,0.099,0.144,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.056,0,0,0,0,0,0,0,0,0.099,0.111,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.103,0,0,0,0,0.062,0.04,0,0,0.026,0.114,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.511,0,0,0,1,0,0.64,0,0,0.418,0.544,0,,,,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0.23,0,0,0,0,0,0.08,0,0,0.058,0.211,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.065,0,0,0,0,0.062,0.04,0,0,0.026,0.106,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.312,0,0,0,0,0,0.04,0,1,0.394,0.343,0,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.099,0.003,0,0,0,0.043,0.05,0.006,0,0.361,0.248,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.307,0,0,0,0,0.077,0.12,0,0,0.241,0.431,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.42,0.263,0,0,0.5,1,0.66,0.122,1,0.856,0.384,0,,,,0,1,0,0,0,1,1,1,0,1,1,0,0
0,1,0,0.37,0,0,0,0.5,0,0.24,0,1,0.595,0.468,0,,,,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.243,0.137,0,0,0,0.062,0.33,0.005,0,0.099,0.199,0.003,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.122,0,0,0,0,0.057,0.04,0,0,0.099,0.109,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.109,0,0,0,0,0,0.01,0,0,0.026,0.122,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.151,0,0,0,0,1,0.28,0,1,0.536,0.306,0,,,,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,0,0.093,0,0,0,0,0,0.03,0,0,0.099,0.128,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.38,0.004,0,0,0.5,0,0.29,0.051,1,0.856,0.435,0,,,,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.106,0,0,0,0,0,0.01,0,0,0.058,0.123,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.086,0,0,0,0.5,0,0,0,0,0.058,0.172,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.196,0.033,0,0,0,0,0.01,0.026,0,0.099,0.164,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.07,0,0,0,0,0.062,0.04,0,0,0.099,0.157,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.033,0,0,0,0,0.062,0.01,0,0,0.099,0.107,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.21,0.194,0,0,0,0.062,0.44,0.043,0,0.36,0.239,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.098,0,0,0,0,0.062,0,0,0,0.099,0.113,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.251,0,0,0,0.5,0.077,0.11,0,0,0.241,0.224,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.359,0,0,0,0.5,0,0.23,0,1,0.536,0.365,0,,,,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.12,0,0,0,0,0,0.03,0,0,0.099,0.132,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.241,0,0,0,0,0.009,0.02,0,0,0.099,0.237,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.329,0,0,0,0,0.009,0.01,0,0,0.099,0.241,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.108,0,0,0,0,0.062,0.01,0,0,0.099,0.103,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.338,0,0,0,0,0,0.26,0,0,0.36,0.318,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.269,0,0,0,0.5,0,0.09,0,1,0.058,0.291,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.215,0,0,0,0,0.009,0.01,0,0,0.099,0.178,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.064,0.002,0,0,0,0.062,0.02,0.001,0,0.099,0.133,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.131,0,0,0,0,0,0.12,0,0,0.199,0.145,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.161,0.012,0,0,0.5,0.062,0.03,0.013,0,0.099,0.162,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.601,0,0,1,1,0.954,0.5,0,1,0.883,0.664,0,,,,0,1,0,0,1,1,1,1,0,1,1,1,0
0,1,0,0.047,0,0,0,0,0.062,0.01,0,0,0.099,0.137,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.22,0,0,0,0.5,0.062,0.1,0,1,0.099,0.258,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.304,0,0,0,0.5,0.043,0.21,0.001,0,0.361,0.241,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
